time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-03-20T22:24:06.570Z,33.082,-109.333,0,2.6,ml,5,,,0.05,rusms,rusms00002379,2022-06-09T21:12:09.203Z,"3 km E of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-03-20T21:25:10.290Z,33.051,-109.352,0,3,ml,6,,,0.4,rusms,rusms00002378,2022-06-09T21:12:09.200Z,"3 km SSE of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-03-20T20:16:32.990Z,36.545,-108.358,0,2.6,ml,8,,,1.08,rusms,rusms00002377,2022-06-09T21:12:09.198Z,"16 km S of Ojo Amarillo, New Mexico",explosion,,,,,reviewed,us,us
2001-03-19T21:29:02.590Z,32.782,-109.158,0,3.2,ml,5,,,0.42,rusms,rusms00002376,2022-06-09T21:12:09.194Z,"8 km NW of Duncan, Arizona",explosion,,,,,reviewed,us,us
2001-03-19T21:06:36.910Z,43.832,-105.355,0,2.8,ml,11,,,0.38,rusms,rusms00002375,2022-06-09T21:12:09.190Z,"14 km NE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-17T22:06:46.550Z,63.9194,-148.9744,1,2.5,ml,,,,0.83,ak,ak0013i1zaq7,2020-02-20T20:41:29.147Z,"6 km N of Healy, Alaska",explosion,,0,,,reviewed,ak,ak
2001-03-17T19:04:23.900Z,43.781,-105.322,0,3.1,ml,13,,,0.43,rusms,rusms00002373,2022-06-09T21:12:09.181Z,"14 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-16T23:08:40.290Z,43.653,-105.193,0,2.9,ml,7,,,1.05,rusms,rusms00002372,2022-06-09T21:12:09.177Z,"26 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-16T21:19:27.350Z,41.593,-108.717,0,2.8,ml,20,,,0.67,rusms,rusms00002370,2022-06-09T21:12:09.169Z,"11 km SSE of Point of Rocks, Wyoming",explosion,,,,,reviewed,us,us
2001-03-15T22:11:10.940Z,33.064,-109.462,0,2.5,ml,5,,,0.6,rusms,rusms00002368,2022-06-09T21:12:09.163Z,"9 km W of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-03-14T23:07:57.610Z,40.301,-107.778,0,2.9,ml,15,,,0.63,rusms,rusms00002366,2022-06-09T21:12:09.152Z,"30 km SW of Craig, Colorado",explosion,,,,,reviewed,us,us
2001-03-14T21:36:01.390Z,32.994,-109.316,0,3,ml,6,,,0.42,rusms,rusms00002365,2022-06-09T21:12:09.147Z,"6 km SSW of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-03-14T19:31:24.540Z,43.709,-105.306,0,2.9,ml,9,,,0.78,rusms,rusms00002364,2022-06-09T21:12:09.142Z,"15 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-13T00:46:16.150Z,40.334,-107.795,0,2.9,ml,19,,,0.45,rusms,rusms00002363,2022-06-09T21:12:09.134Z,"29 km SW of Craig, Colorado",explosion,,,,,reviewed,us,us
2001-03-11T17:22:30.580Z,43.821,-105.466,0,2.5,ml,5,,,0.92,rusms,rusms00002361,2022-06-09T21:12:09.125Z,"8 km NNE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-09T22:57:35.660Z,46.7138333,-122.758,-0.895,2.9,md,7,254,0.05801,0.19,uw,uw10522258,2016-07-23T00:31:17.410Z,"12 km SE of Bucoda, Washington",explosion,0.466,0.27,0.05,3,reviewed,uw,uw
2001-03-08T22:13:15.560Z,46.745,-122.808,1.381,2.5,md,11,149,0.1043,0.09,uw,uw10521718,2022-06-09T21:12:09.115Z,"7 km SE of Bucoda, Washington",explosion,0.523,0.64,0.04,4,reviewed,uw,uw
2001-03-08T20:58:34.650Z,43.612,-105.211,0,2.9,ml,8,,,0.5,rusms,rusms00002357,2022-06-09T21:12:09.112Z,"27 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-07T22:42:56.620Z,46.758,-122.795,0.251,2.9,md,8,143,0.1084,0.09,uw,uw10521463,2016-07-23T00:31:07.490Z,"7 km SE of Bucoda, Washington",explosion,0.59,1.13,0.02,4,reviewed,uw,uw
2001-03-06T23:03:36.790Z,40.462,-107.828,0,2.6,ml,13,,,0.85,rusms,rusms00002355,2022-06-09T21:12:09.104Z,"22 km ESE of Maybell, Colorado",explosion,,,,,reviewed,us,us
2001-03-06T22:39:54.370Z,46.7491667,-122.8008333,0.847,2.7,md,11,134,0.104,0.12,uw,uw10521198,2022-06-09T21:12:09.101Z,"7 km SE of Bucoda, Washington",explosion,0.682,0.85,0.03,4,reviewed,uw,uw
2001-03-06T21:46:40.060Z,43.824,-105.305,0,2.7,ml,11,,,0.89,rusms,rusms00002353,2022-06-09T21:12:09.097Z,"17 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-06T21:27:10.830Z,33.104,-109.227,0,2.7,ml,6,,,0.22,rusms,rusms00002352,2022-06-09T21:12:09.090Z,"8 km NE of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-03-06T19:00:59.210Z,40.293,-107.81,0,3.2,ml,21,,,0.66,rusms,rusms00002349,2022-06-09T21:12:09.070Z,"29 km NNE of Meeker, Colorado",explosion,,,,,reviewed,us,us
2001-03-04T23:02:27.010Z,41.596,-108.758,0,3,ml,22,,,0.72,rusms,rusms00002347,2022-06-09T21:12:09.054Z,"9 km SSE of Point of Rocks, Wyoming",explosion,,,,,reviewed,us,us
2001-03-04T20:00:10.390Z,46.7155,-122.7856667,-1.035,2.9,md,5,275,0.0731,0.12,uw,uw10520048,2016-07-23T00:30:57.640Z,"11 km SE of Bucoda, Washington",explosion,0.579,0.3,0.03,2,reviewed,uw,uw
2001-03-03T20:03:15.340Z,43.543,-105.124,0,3.4,ml,18,,,0.98,rusms,rusms00002346,2022-06-09T21:12:09.044Z,"37 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-03-02T22:22:39.910Z,46.7023333,-122.7798333,-0.623,2.5,md,11,160,0.06233,0.08,uw,uw10519248,2016-07-23T00:30:48.160Z,"12 km SSE of Bucoda, Washington",explosion,0.064,0.08,0.06,4,reviewed,uw,uw
2001-03-01T21:08:44.490Z,33.28,-109.259,0,3,ml,6,,,0.18,rusms,rusms00002343,2022-06-09T21:12:09.021Z,"24 km NNE of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-03-01T21:00:29.910Z,45.218,-106.496,0,3.3,ml,16,,,0.7,rusms,rusms00002342,2022-06-09T21:12:08.723Z,"11 km S of Birney, Montana",explosion,,,,,reviewed,us,us
2001-02-28T23:05:34.580Z,40.356,-107.786,0,3.3,ml,21,,,0.64,rusms,rusms00002341,2022-06-09T21:12:08.519Z,"26 km SW of Craig, Colorado",explosion,,,,,reviewed,us,us
2001-02-28T21:29:20.690Z,43.748,-105.293,0,3.1,ml,14,,,0.54,rusms,rusms00002340,2022-06-09T21:12:08.516Z,"16 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-27T23:21:32.750Z,46.6958333,-122.7641667,0.515,3.2,md,12,254,0.04974,0.13,uw,uw10530338,2022-06-09T21:12:08.513Z,"13 km NNW of Onalaska, Washington",explosion,2.699,1.18,0.05,6,reviewed,uw,uw
2001-02-27T21:00:34.150Z,43.815,-105.088,0,3.1,ml,14,,,0.44,rusms,rusms00002338,2022-06-09T21:12:08.510Z,"33 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-27T19:24:24.350Z,43.758,-104.829,0,3.5,ml,21,,,0.66,rusms,rusms00002337,2022-06-09T21:12:08.505Z,"Wyoming",explosion,,,,,reviewed,us,us
2001-02-26T23:07:38.670Z,46.7033333,-122.7658333,-0.146,3,md,11,145,0.05486,0.15,uw,uw10529958,2016-07-23T00:30:29.000Z,"13 km SE of Bucoda, Washington",explosion,0.842,1.17,0.01,6,reviewed,uw,uw
2001-02-26T22:33:09.310Z,33.012,-109.294,0,2.9,ml,5,,,0.44,rusms,rusms00002336,2022-06-09T21:12:08.501Z,"4 km S of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-02-26T21:08:36.300Z,43.634,-105.015,0,3.5,ml,22,,,0.66,rusms,rusms00002335,2022-06-09T21:12:08.496Z,"40 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-26T18:59:11.170Z,43.795,-105.224,0,2.9,ml,13,,,0.61,rusms,rusms00002334,2022-06-09T21:12:08.490Z,"22 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-24T22:16:27.370Z,46.7066667,-122.7623333,0.22,3.1,md,10,136,0.05508,0.08,uw,uw10528833,2016-07-23T00:30:25.370Z,"13 km SE of Bucoda, Washington",explosion,0.545,0.64,0.03,4,reviewed,uw,uw
2001-02-23T23:53:55.830Z,43.833,-105.411,0,2.7,ml,8,,,0.62,rusms,rusms00002333,2022-06-09T21:12:08.486Z,"11 km NE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-23T23:37:42.360Z,46.7016667,-122.765,0.449,2.9,md,10,137,0.05342,0.09,uw,uw10527868,2022-06-09T21:12:08.482Z,"13 km SE of Bucoda, Washington",explosion,0.488,0.63,0.02,6,reviewed,uw,uw
2001-02-23T23:27:49.310Z,32.912,-109.302,0,2.7,ml,6,,,0.53,rusms,rusms00002331,2022-06-09T21:12:08.478Z,"9 km WNW of York, Arizona",explosion,,,,,reviewed,us,us
2001-02-23T22:00:02.160Z,33.143,-109.388,0,2.5,ml,5,,,0.23,rusms,rusms00002330,2022-06-09T21:12:08.475Z,"7 km NNW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-02-23T19:01:13.760Z,43.709,-105.197,0,3.2,ml,14,,,0.73,rusms,rusms00002329,2022-06-09T21:12:08.471Z,"24 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-22T22:52:57.840Z,46.6953333,-122.783,-0.618,3.1,md,17,140,0.06105,0.23,uw,uw10527543,2016-07-23T00:30:08.990Z,"13 km SSE of Bucoda, Washington",explosion,0.113,0.17,0.06,5,reviewed,uw,uw
2001-02-22T18:45:30.080Z,33.007,-109.275,0,2.5,ml,5,,,0.44,rusms,rusms00002328,2022-06-09T21:12:08.468Z,"5 km SSE of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-02-21T22:44:48.650Z,46.7465,-122.8046667,4.112,2.6,md,16,135,0.1038,0.13,uw,uw10527173,2016-07-23T00:30:07.530Z,"7 km SE of Bucoda, Washington",explosion,0.495,2.04,0.02,3,reviewed,uw,uw
2001-02-21T21:51:51.180Z,33.153,-109.376,0,2.8,ml,8,,,0.58,rusms,rusms00002327,2022-06-09T21:12:08.465Z,"8 km N of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-02-20T23:07:50.410Z,40.331,-107.803,0,2.9,ml,15,,,1.08,rusms,rusms00002326,2022-06-09T21:12:08.461Z,"29 km SW of Craig, Colorado",explosion,,,,,reviewed,us,us
2001-02-20T22:56:41.080Z,46.7553333,-122.795,1.065,2.7,md,14,115,0.1063,0.11,uw,uw10526483,2016-07-23T00:29:57.310Z,"7 km SE of Bucoda, Washington",explosion,0.519,0.82,0.02,4,reviewed,uw,uw
2001-02-20T22:19:56.430Z,46.7028333,-122.779,-0.535,2.7,md,9,168,0.0621,0.15,uw,uw10526438,2016-07-23T00:29:56.390Z,"12 km SSE of Bucoda, Washington",explosion,0.997,1.14,0.06,4,reviewed,uw,uw
2001-02-19T18:58:58.140Z,43.79,-105.139,0,3.3,ml,16,,,0.57,rusms,rusms00002325,2022-06-09T21:12:08.456Z,"28 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-17T23:16:36.390Z,40.291,-107.783,0,2.8,ml,14,,,0.61,rusms,rusms00002324,2022-06-09T21:12:08.452Z,"30 km NNE of Meeker, Colorado",explosion,,,,,reviewed,us,us
2001-02-17T19:20:42.630Z,40.328,-107.804,0,3.2,ml,19,,,0.61,rusms,rusms00002323,2022-06-09T21:12:08.446Z,"30 km SW of Craig, Colorado",explosion,,,,,reviewed,us,us
2001-02-16T23:01:09.340Z,33.034,-109.352,0,2.8,ml,7,,,0.65,rusms,rusms00002322,2022-06-09T21:12:08.441Z,"Arizona",explosion,,,,,reviewed,us,us
2001-02-16T21:20:01.890Z,46.7103333,-122.7711667,-0.708,2.6,md,9,165,0.06209,0.14,uw,uw10525268,2016-07-23T00:29:43.850Z,"12 km SE of Bucoda, Washington",explosion,0.983,1.12,0.05,2,reviewed,uw,uw
2001-02-15T22:55:06.810Z,46.7065,-122.776,-0.275,2.5,md,16,159,0.06239,0.12,uw,uw10524463,2016-07-23T00:29:41.320Z,"12 km SE of Bucoda, Washington",explosion,0.661,1.07,0.03,4,reviewed,uw,uw
2001-02-15T22:34:05.340Z,33.039,-109.35,0,2.8,ml,6,,,0.46,rusms,rusms00002321,2022-06-09T21:12:08.436Z,"4 km SSE of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-02-15T21:04:58.000Z,46.7018333,-122.7713333,1.045,2.7,md,28,118,0.0571,0.15,uw,uw10524423,2016-07-23T00:29:40.730Z,"13 km SE of Bucoda, Washington",explosion,0.432,0.8,0.04,4,reviewed,uw,uw
2001-02-14T22:27:48.100Z,46.7011667,-122.7708333,0.672,3.3,md,16,92,0.05645,0.13,uw,uw10524278,2022-06-09T21:12:08.432Z,"13 km SE of Bucoda, Washington",explosion,0.516,0.86,0.02,4,reviewed,uw,uw
2001-02-14T22:02:59.000Z,33.07,-109.347,0,2.6,ml,5,,,0.24,rusms,rusms00002319,2022-06-09T21:12:08.427Z,"1 km ESE of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-02-14T21:17:26.830Z,43.433,-105.147,0,2.9,ml,10,,,0.64,rusms,rusms00002318,2022-06-09T21:12:08.423Z,"45 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-13T22:53:35.680Z,33.1,-109.402,0,2.7,ml,6,,,0.69,rusms,rusms00002317,2022-06-09T21:12:08.420Z,"4 km NW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-02-13T21:50:33.100Z,46.7038333,-122.7673333,0.682,3.1,md,16,137,0.05599,0.11,uw,uw10523373,2016-07-23T00:29:31.960Z,"13 km SE of Bucoda, Washington",explosion,0.474,0.75,0.02,4,reviewed,uw,uw
2001-02-12T22:48:23.710Z,46.708,-122.7605,0.635,2.9,md,13,136,0.05504,0.12,uw,uw10522763,2016-07-23T00:29:28.110Z,"13 km SE of Bucoda, Washington",explosion,0.686,0.71,0.02,3,reviewed,uw,uw
2001-02-12T21:16:10.150Z,33.015,-109.308,0,2.6,ml,5,,,0.17,rusms,rusms00002316,2022-06-09T21:12:08.417Z,"4 km SSW of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-02-12T21:14:16.130Z,43.686,-105.254,0,2.8,ml,9,,,0.53,rusms,rusms00002315,2022-06-09T21:12:08.413Z,"20 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-11T22:15:47.170Z,44.086,-105.448,0,2.6,ml,7,,,1.03,rusms,rusms00002314,2022-06-09T21:12:08.410Z,"15 km S of Antelope Valley-Crestview, Wyoming",explosion,,,,,reviewed,us,us
2001-02-10T22:55:01.840Z,46.7103333,-122.7576667,0.624,3,md,7,144,0.05529,0.11,uw,uw10522183,2016-07-23T00:29:21.960Z,"13 km SE of Bucoda, Washington",explosion,0.92,0.8,0.02,3,reviewed,uw,uw
2001-02-09T22:41:23.140Z,46.7113333,-122.7621667,-0.306,2.9,md,6,164,0.05817,0.08,uw,uw10522008,2016-07-23T00:29:18.730Z,"12 km SE of Bucoda, Washington",explosion,0.832,0.71,0.03,3,reviewed,uw,uw
2001-02-09T22:40:46.830Z,33.027,-109.325,0,2.8,ml,5,,,0.28,rusms,rusms00002313,2022-06-09T21:12:08.406Z,"3 km SW of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-02-09T20:13:35.770Z,33.057,-109.387,0,2.6,ml,5,,,0.51,rusms,rusms00002312,2022-06-09T21:12:08.401Z,"3 km SW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-02-08T22:10:33.050Z,46.7046667,-122.7795,12.289,2.7,md,8,167,0.3287,0.08,uw,uw10521643,2022-06-09T21:12:08.398Z,"12 km SSE of Bucoda, Washington",explosion,0.539,2.85,0.06,2,reviewed,uw,uw
2001-02-08T22:04:27.390Z,32.97,-109.314,0,3,ml,6,,,0.48,rusms,rusms00002310,2022-06-09T21:12:08.393Z,"9 km S of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-02-07T22:26:33.150Z,46.7063333,-122.762,-0.503,3,md,14,95,0.05469,0.17,uw,uw10521353,2022-06-09T21:12:08.385Z,"13 km SE of Bucoda, Washington",explosion,1.06,1.11,0.06,5,reviewed,uw,uw
2001-02-07T21:56:54.450Z,43.62,-105.255,0,2.8,ml,11,,,0.78,rusms,rusms00002308,2022-06-09T21:12:08.378Z,"24 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-07T19:05:52.460Z,43.832,-105.303,0,2.8,ml,9,,,0.81,rusms,rusms00002307,2022-06-09T21:12:08.373Z,"17 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-06T23:11:00.660Z,46.7005,-122.7643333,0.373,3,md,14,123,0.05237,0.18,uw,uw10520598,2016-07-23T00:29:10.530Z,"13 km SE of Bucoda, Washington",explosion,1.182,1.13,0.04,5,reviewed,uw,uw
2001-02-06T22:59:28.450Z,43.756,-105.21,0,2.6,ml,6,,,0.29,rusms,rusms00002306,2022-06-09T21:12:08.369Z,"22 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-05T22:41:49.950Z,46.7488333,-122.8061667,5.112,2.6,md,21,68,0.1062,0.13,uw,uw10520383,2016-07-23T00:29:05.160Z,"7 km SE of Bucoda, Washington",explosion,0.417,1.12,0.01,4,reviewed,uw,uw
2001-02-05T22:19:02.230Z,43.645,-105.326,0,2.8,ml,9,,,0.69,rusms,rusms00002305,2022-06-09T21:12:08.364Z,"17 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-02-03T23:08:51.340Z,40.278,-107.822,0,3.2,ml,15,,,0.81,rusms,rusms00002304,2022-06-09T21:12:08.357Z,"27 km NNE of Meeker, Colorado",explosion,,,,,reviewed,us,us
2001-02-03T22:36:12.000Z,46.7523333,-122.8038333,4.502,2.6,md,18,134,0.1078,0.14,uw,uw10519803,2016-07-23T00:28:57.410Z,"7 km SE of Bucoda, Washington",explosion,0.516,2.64,0.02,3,reviewed,uw,uw
2001-02-03T20:20:19.180Z,32.948,-109.283,0,2.8,ml,5,,,0.44,rusms,rusms00002303,2022-06-09T21:12:08.353Z,"9 km NW of York, Arizona",explosion,,,,,reviewed,us,us
2001-02-03T19:04:55.040Z,43.707,-105.224,0,2.7,ml,9,,,0.28,rusms,rusms00002302,2022-06-09T21:12:08.347Z,"Wyoming",explosion,,,,,reviewed,us,us
2001-02-02T21:28:41.390Z,45.086,-106.849,0,3,ml,16,,,0.65,rusms,rusms00002300,2022-06-09T21:12:08.330Z,"31 km NE of Ranchester, Wyoming",explosion,,,,,reviewed,us,us
2001-02-01T23:14:19.470Z,46.715,-122.7515,0.329,2.5,md,9,162,0.05606,0.12,uw,uw10518948,2016-07-23T00:28:51.220Z,"12 km SE of Bucoda, Washington",explosion,0.985,0.79,0.02,3,reviewed,uw,uw
2001-01-31T22:27:29.000Z,33.083,-109.371,0,2.8,ml,5,,,0.78,rusms,rusms00002298,2022-06-09T21:12:07.825Z,"0 km NW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-01-31T19:21:54.330Z,32.998,-109.293,0,2.9,ml,7,,,0.6,rusms,rusms00002297,2022-06-09T21:12:07.823Z,"5 km S of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-30T23:56:58.130Z,32.983,-109.278,0,2.5,ml,5,,,0.65,rusms,rusms00002296,2022-06-09T21:12:07.821Z,"7 km SSE of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-30T23:22:27.070Z,46.7048333,-122.7726667,7.505,3.1,md,17,138,0.3262,0.19,uw,uw10529223,2022-06-09T21:12:07.820Z,"12 km SE of Bucoda, Washington",explosion,0.94,2.14,0.04,4,reviewed,uw,uw
2001-01-30T23:15:36.970Z,33.133,-109.375,0,3,ml,5,,,0.88,rusms,rusms00002294,2022-06-09T21:12:07.818Z,"6 km N of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-01-30T23:07:46.170Z,40.318,-107.71,0,2.9,ml,15,,,0.75,rusms,rusms00002293,2022-06-09T21:12:07.816Z,"25 km SSW of Craig, Colorado",explosion,,,,,reviewed,us,us
2001-01-29T23:04:19.410Z,32.967,-109.372,0,2.8,ml,6,,,0.76,rusms,rusms00002292,2022-06-09T21:12:07.813Z,"11 km SW of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-29T20:00:12.200Z,43.702,-105.313,0,2.9,ml,13,,,0.76,rusms,rusms00002291,2022-06-09T21:12:07.811Z,"15 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-01-28T22:34:50.060Z,44.14,-105.358,0,3.1,ml,10,,,0.63,rusms,rusms00002290,2022-06-09T21:12:07.808Z,"12 km SSE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2001-01-28T22:13:56.090Z,44.087,-105.429,0,3,ml,9,,,0.74,rusms,rusms00002289,2022-06-09T21:12:07.805Z,"15 km SSE of Antelope Valley-Crestview, Wyoming",explosion,,,,,reviewed,us,us
2001-01-28T21:01:41.270Z,46.7466667,-122.806,1.361,2.6,md,19,135,0.1045,0.12,uw,uw10528948,2022-06-09T21:12:07.802Z,"7 km SE of Bucoda, Washington",explosion,0.453,0.79,0.06,2,reviewed,uw,uw
2001-01-27T23:03:02.930Z,46.7496667,-122.7996667,0.732,3,md,18,142,0.1039,0.13,uw,uw10528723,2016-07-23T00:25:28.960Z,"7 km SE of Bucoda, Washington",explosion,0.553,0.86,0.03,6,reviewed,uw,uw
2001-01-27T20:00:45.890Z,43.757,-105.357,0,3,ml,12,,,0.7,rusms,rusms00002287,2022-06-09T21:12:07.799Z,"10 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-01-26T23:02:15.300Z,46.7031667,-122.7631667,-0.445,2.5,md,14,145,0.0533,0.15,uw,uw10528463,2022-06-09T21:12:07.797Z,"13 km SE of Bucoda, Washington",explosion,0.937,0.91,0.06,2,reviewed,uw,uw
2001-01-26T22:00:12.590Z,43.509,-105.276,0,2.7,ml,8,,,0.77,rusms,rusms00002285,2022-06-09T21:12:07.794Z,"32 km SSE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-01-26T21:19:37.990Z,32.923,-109.307,0,3.1,ml,5,,,0.3,rusms,rusms00002284,2022-06-09T21:12:07.791Z,"10 km WNW of York, Arizona",explosion,,,,,reviewed,us,us
2001-01-26T20:02:23.390Z,43.72,-105.258,0,2.9,ml,11,,,0.49,rusms,rusms00002283,2022-06-09T21:12:07.788Z,"19 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-01-25T23:07:04.950Z,40.282,-107.838,0,2.8,ml,16,,,0.59,rusms,rusms00002282,2022-06-09T21:12:07.784Z,"27 km NNE of Meeker, Colorado",explosion,,,,,reviewed,us,us
2001-01-25T22:50:31.770Z,46.7063333,-122.7413333,-0.038,2.7,md,9,273,0.04493,0.14,uw,uw10528003,2016-07-23T00:25:21.360Z,"14 km SE of Bucoda, Washington",explosion,3.476,1.18,0.03,2,reviewed,uw,uw
2001-01-25T22:10:31.170Z,44.107,-105.386,0,2.6,ml,9,,,0.7,rusms,rusms00002281,2022-06-09T21:12:07.780Z,"14 km SSE of Antelope Valley-Crestview, Wyoming",explosion,,,,,reviewed,us,us
2001-01-25T21:31:12.740Z,36.419,-110.374,0,2.9,ml,10,,,0.81,rusms,rusms00002280,2022-06-09T21:12:07.777Z,"28 km WSW of Chilchinbito, Arizona",explosion,,,,,reviewed,us,us
2001-01-24T23:48:51.150Z,33.073,-109.288,0,2.9,ml,4,,,1.25,rusms,rusms00002279,2022-06-09T21:12:07.775Z,"2 km NNE of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-24T23:14:23.270Z,46.7028333,-122.7738333,6.387,3.3,md,19,75,0.325,0.14,uw,uw10527548,2022-06-09T21:12:07.772Z,"12 km SE of Bucoda, Washington",explosion,0.517,1.22,0.05,3,reviewed,uw,uw
2001-01-24T21:17:25.650Z,33.02,-109.32,0,2.9,ml,8,,,0.48,rusms,rusms00002277,2022-06-09T21:12:07.770Z,"4 km SSW of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-24T21:05:24.410Z,43.674,-105.236,0,3,ml,12,,,0.64,rusms,rusms00002276,2022-06-09T21:12:07.768Z,"22 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2001-01-23T23:12:49.620Z,46.7083333,-122.771,4.137,3.1,md,18,149,0.3284,0.15,uw,uw10527443,2016-07-23T00:25:15.510Z,"12 km SE of Bucoda, Washington",explosion,0.651,1.93,0.05,3,reviewed,uw,uw
2001-01-23T22:07:18.610Z,44.284,-105.34,0,2.6,ml,7,,,0.68,rusms,rusms00002275,2022-06-09T21:12:07.766Z,"8 km NE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2001-01-22T22:54:26.550Z,46.7065,-122.7648333,0.402,2.8,md,18,145,0.05629,0.12,uw,uw10526893,2022-06-09T21:12:07.763Z,"13 km SE of Bucoda, Washington",explosion,0.483,0.72,0.04,3,reviewed,uw,uw
2001-01-22T19:42:21.180Z,32.965,-109.292,0,3,ml,7,,,0.78,rusms,rusms00002272,2022-06-09T21:12:07.759Z,"9 km S of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-20T21:16:40.510Z,43.288,-105.087,0,2.7,ml,10,,,0.98,rusms,rusms00002271,2022-06-09T21:12:07.756Z,"46 km NW of Lance Creek, Wyoming",explosion,,,,,reviewed,us,us
2001-01-20T21:05:11.660Z,46.7508333,-122.8031667,7.436,2.6,md,15,142,0.3199,0.09,uw,uw10526508,2022-06-09T21:12:07.753Z,"7 km SE of Bucoda, Washington",explosion,0.41,1.07,0.02,3,reviewed,uw,uw
2001-01-20T18:12:46.260Z,41.761,-108.714,0,2.8,ml,25,,,0.92,rusms,rusms00002269,2022-06-09T21:12:07.749Z,"10 km NNE of Point of Rocks, Wyoming",explosion,,,,,reviewed,us,us
2001-01-19T22:51:22.230Z,46.7528333,-122.8108333,0.422,2.9,md,13,157,0.1113,0.19,uw,uw10526303,2016-07-23T00:24:58.420Z,"6 km SE of Bucoda, Washington",explosion,1.117,1.22,0.04,3,reviewed,uw,uw
2001-01-19T22:02:23.000Z,33.128,-109.39,0,2.5,ml,5,,,1.17,rusms,rusms00002268,2022-06-09T21:12:07.746Z,"5 km NNW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2001-01-19T19:31:32.300Z,33.016,-109.32,0,2.9,ml,5,,,0.38,rusms,rusms00002267,2022-06-09T21:12:07.741Z,"4 km SSW of Clifton, Arizona",explosion,,,,,reviewed,us,us
2001-01-19T01:19:36.021Z,63.9203,-148.9917,1,2.5,ml,,,,0.75,ak,ak001vfx6de,2020-02-20T20:35:51.612Z,"7 km N of Healy, Alaska",explosion,,0,,,reviewed,ak,ak
2001-01-18T22:01:05.470Z,44.102,-105.371,0,3.1,ml,13,,,0.81,rusms,rusms00002266,2022-06-09T21:12:07.736Z,"15 km SSE of Antelope Valley-Crestview, Wyoming",explosion,,,,,reviewed,us,us
